,position,streams,date,url,track_name,artist,region
18370,21,37623,2020-01-03,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,dk
18371,22,37620,2020-01-03,https://open.spotify.com/track/6aq0IJ1Ftp7PoJfPum2oMM,Lærte Hende Alt (feat. Lærke Emilie),ATYPISK,dk
18372,23,37541,2020-01-03,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,dk
18373,24,37000,2020-01-03,https://open.spotify.com/track/332HLjESTywYrDN5is9mdT,Dobbelt (feat. Dayzon),Jamaika,dk
18374,25,34997,2020-01-03,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,Ride It,Regard,dk
18375,26,33377,2020-01-03,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,Memories,Maroon 5,dk
18376,27,32846,2020-01-03,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,dk
18377,28,31889,2020-01-03,https://open.spotify.com/track/5IvT1R55n1gISGXAtlQjgg,Spice up your life,Benjamin Hav,dk
18378,29,31483,2020-01-03,https://open.spotify.com/track/1LsZymF4MDfVMuzLkySq5P,Super Mario,NODE,dk
18379,30,30404,2020-01-03,https://open.spotify.com/track/7nPTjuVySLIUlgKrzTIFdb,Vai Amor,Gilli,dk
18380,31,30351,2020-01-03,https://open.spotify.com/track/75Hf8NalfY33oZQG2YN00K,Automatic (feat. Gilli),Benny Jamz,dk
18381,32,29795,2020-01-03,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,dk
18382,33,29722,2020-01-03,https://open.spotify.com/track/5B6QJikgE2fsGpR1BBkapc,Brandvarm,Josef Og Elias,dk
18383,34,29314,2020-01-03,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,Adore You,Harry Styles,dk
18384,35,29128,2020-01-03,https://open.spotify.com/track/78GzgdLQcF5yo7Mq5rRoSi,Fugazi (feat. Stepz),Benny Jamz,dk
18385,36,28655,2020-01-03,https://open.spotify.com/track/27NaNvlmvOHqTF0VPjuRSD,Lie,Lukas Graham,dk
18386,37,27386,2020-01-03,https://open.spotify.com/track/2TivM8M4vgL1mEswDWFlsy,Interlude - Finlandsparken,Jamaika,dk
18387,38,25985,2020-01-03,https://open.spotify.com/track/7oDJQ7yBOybRtcOPMbOPTC,Ny Sæson,Benny Jamz,dk
18388,39,25450,2020-01-03,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),Camila Cabello,dk
18389,40,25218,2020-01-03,https://open.spotify.com/track/0VKxgUrRPmRX9r1k7SocHl,Alarm,Benny Jamz,dk
18390,41,25215,2020-01-03,https://open.spotify.com/track/53Z8vzEI2bbqpsSZ8dFSOt,Holdet (feat. NODE),Jamaika,dk
18391,42,25209,2020-01-03,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,Señorita,"Shawn Mendes, Camila Cabello",dk
18392,43,25022,2020-01-03,https://open.spotify.com/track/38PH0BX4W8T15k3ITRMmQM,Bandolero,Jamaika,dk
18393,44,25006,2020-01-03,https://open.spotify.com/track/0zBMtSOjcH2YX00HLB8vMM,Halle Berry (feat. Branco),Benny Jamz,dk
18394,45,24885,2020-01-03,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,hot girl bummer,blackbear,dk
18395,46,24455,2020-01-03,https://open.spotify.com/track/5pktQTAcKamiILPjUZbCLs,Kawasaki,Jamaika,dk
18396,47,22836,2020-01-03,https://open.spotify.com/track/4HjkaUTOYnOI28nMf3qxqN,La Varrio,Jamaika,dk
18397,48,22558,2020-01-03,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,Before You Go,Lewis Capaldi,dk
