,position,streams,date,url,track_name,artist,region
156,7,30792,2020-01-04,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,Dua Lipa,nz
157,8,27925,2020-01-04,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,hot girl bummer,blackbear,nz
158,9,27530,2020-01-04,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),Camila Cabello,nz
159,10,26594,2020-01-04,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,Billie Eilish,nz
160,11,26106,2020-01-04,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,Adore You,Harry Styles,nz
161,12,25701,2020-01-04,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,Falling,Trevor Daniel,nz
162,13,25321,2020-01-04,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l,Yummy,Justin Bieber,nz
163,14,24993,2020-01-04,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,nz
164,15,24431,2020-01-04,https://open.spotify.com/track/2OmbLtdHJn3u9haCQXODl6,The Greatest,SIX60,nz
165,16,24395,2020-01-04,https://open.spotify.com/track/5caY6lIFeI2du0TpgCSRP1,Please Don't Go,SIX60,nz
166,17,24077,2020-01-04,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,Ride It,Regard,nz
167,18,23324,2020-01-04,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,Before You Go,Lewis Capaldi,nz
168,19,23110,2020-01-04,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,The Box,Roddy Ricch,nz
169,20,22215,2020-01-04,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,Blinding Lights,The Weeknd,nz
170,21,22136,2020-01-04,https://open.spotify.com/track/4HBvwhhYo7YiYXkUDrOHzS,Trampoline,"SHAED, ZAYN",nz
171,22,21582,2020-01-04,https://open.spotify.com/track/5v7h5vQgCJKZT5vB3I9s3o,In the Air,L.A.B.,nz
172,23,21024,2020-01-04,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,nz
173,24,20490,2020-01-04,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,Señorita,"Shawn Mendes, Camila Cabello",nz
174,25,19406,2020-01-04,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,SUGAR,BROCKHAMPTON,nz
175,26,19158,2020-01-04,https://open.spotify.com/track/4PFAQAuJ9dEgamYO88Zp9P,Long Gone,SIX60,nz
176,27,18224,2020-01-04,https://open.spotify.com/track/4pMEp90aY5XZcQQGaH7ahu,German,No Money Enterprise,nz
177,28,18135,2020-01-04,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,nz
178,29,17577,2020-01-04,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,nz
179,30,17296,2020-01-04,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5,Lose You To Love Me,Selena Gomez,nz
180,31,17089,2020-01-04,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",nz
181,32,16335,2020-01-04,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,BOP,DaBaby,nz
182,33,16240,2020-01-04,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,No Idea,Don Toliver,nz
183,34,16122,2020-01-04,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),Ed Sheeran,nz
184,35,15812,2020-01-04,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,Travis Scott,nz
185,36,15619,2020-01-04,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",Dan + Shay,nz
186,37,15618,2020-01-04,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber),Ed Sheeran,nz
187,38,15172,2020-01-04,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl,Yellow Hearts,Ant Saunders,nz
188,39,15170,2020-01-04,https://open.spotify.com/track/2FUFFJNRIr0XnWWlL3zfYb,Raining,SIX60,nz
189,40,14203,2020-01-04,https://open.spotify.com/track/1Asq6gE9O44i5krkhqa7Ls,Sunday Morning,Mitch James,nz
190,41,13642,2020-01-04,https://open.spotify.com/track/2WKAty6EEiV8Lt8dAnRAdy,Engineers,Hp Boyz,nz
191,42,13586,2020-01-04,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,nz
192,43,13459,2020-01-04,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,Old Town Road - Remix,"Lil Nas X, Billy Ray Cyrus",nz
193,44,13336,2020-01-04,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,Say So,Doja Cat,nz
194,45,13219,2020-01-04,https://open.spotify.com/track/4zIiarkbaDt2cm6sukb1Xt,Soaked,BENEE,nz
195,46,13126,2020-01-04,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74,Up All Night,Khalid,nz
196,47,12940,2020-01-04,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Juice WRLD,nz
197,48,12933,2020-01-04,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,Sam Smith,nz
198,49,12372,2020-01-04,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,Shallow,"Lady Gaga, Bradley Cooper",nz
199,50,12203,2020-01-04,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV,Never Seen the Rain,Tones And I,nz
200,1,43855,2020-01-05,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,Dance Monkey,Tones And I,nz
201,2,43278,2020-01-05,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,ROXANNE,Arizona Zervas,nz
202,3,34313,2020-01-05,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,nz
203,4,33706,2020-01-05,https://open.spotify.com/track/23TPP1eeElFfvYVznskwCY,Glitter,BENEE,nz
204,5,32359,2020-01-05,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,Memories,Maroon 5,nz
